data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7789174,50,BGD19214,19214,"26 March 2021",2021,1,Riots,"Mob violence","Rioters (Bangladesh)","BNP: Bangladesh Nationalist Party",5,55,"South Asia",Bangladesh,Chittagong,Brahmanbaria,Sarail,Sarail,24.0632,91.109,1,"Prothom Alo",National,"On 26 March 2021, activists of two groups of BNP clashed with each other in Sarail (Brahmanbaria) in an incident of factional dispute over supremacy. At least 20 people including 10 policemen were injured. [size=no report]",0,1617139439,BGD
7789174,50,BGD19214,19214,"26 March 2021",2021,1,Riots,"Mob violence","Rioters (Bangladesh)","BNP: Bangladesh Nationalist Party",5,55,"South Asia",Bangladesh,Chittagong,Brahmanbaria,Sarail,Sarail,24.0632,91.109,1,"Prothom Alo",National,"On 26 March 2021, activists of two groups of BNP clashed with each other in Sarail (Brahmanbaria) in an incident of factional dispute over supremacy. At least 20 people including 10 policemen were injured. [size=no report]",0,1617139439,BGD
7788751,50,BGD19211,19211,"26 March 2021",2021,1,Riots,"Violent demonstration","Rioters (Bangladesh)","Muslim Group (Bangladesh); Students (Bangladesh)",5,50,"South Asia",Bangladesh,Chittagong,Brahmanbaria,Brahmanbaria,Brahmanbaria,23.9746,91.1123,1,"South Asia Terrorism Portal; Prothom Alo",Other-National,"On 26 March 2021, madrassa students vandalized and set afire the Brahmanbaria railway station (Brahmanbaria), while demonstrating against the visit of Indian prime minister in the country. While a person was killed during the mayhem, the rioters carried out vandalism and burnt tires in different parts of the city including in Vadughar area. [size=no report]",1,1617139438,BGD
7788752,50,BGD19212,19212,"26 March 2021",2021,1,Riots,"Violent demonstration","Rioters (Bangladesh)","Muslim Group (Bangladesh)",5,15,"South Asia",Bangladesh,Dhaka,Dhaka,Dhaka,"Dhaka - Paltan",23.7362,90.4142,1,"South Asia Terrorism Portal; New Age (Bangladesh); Prothom Alo; Dhaka Tribune",Other-National,"On 26 March 2021, a clash took place between police and a large number of activists of Islamic groups during a demonstration by the latter in front of Baitul Mukarram in Dhaka - Paltan (Dhaka), against the visit of Indian prime minister in the country. At least 80 people were injured. [size=large]",0,1617139438,BGD
7788752,50,BGD19212,19212,"26 March 2021",2021,1,Riots,"Violent demonstration","Police Forces of Bangladesh (2009-)",,1,15,"South Asia",Bangladesh,Dhaka,Dhaka,Dhaka,"Dhaka - Paltan",23.7362,90.4142,1,"South Asia Terrorism Portal; New Age (Bangladesh); Prothom Alo; Dhaka Tribune",Other-National,"On 26 March 2021, a clash took place between police and a large number of activists of Islamic groups during a demonstration by the latter in front of Baitul Mukarram in Dhaka - Paltan (Dhaka), against the visit of Indian prime minister in the country. At least 80 people were injured. [size=large]",0,1617139438,BGD
7788753,50,BGD19213,19213,"26 March 2021",2021,1,Riots,"Violent demonstration","Rioters (Bangladesh)","HeI: Hefazat-e-Islam Bangladesh; Muslim Group (Bangladesh); Students (Bangladesh)",5,15,"South Asia",Bangladesh,Chittagong,Chittagong,Hathazari,Hathazari,22.5052,91.8134,1,"United News of Bangladesh; Prothom Alo; South Asia Terrorism Portal",Other-National,"On 26 March 2021, a clash took place between police and Madrasa students as well as activists of Hefazat-e-Islam during a rally by the latter in Hathazari (Chittagong), against the visit of Indian prime minister in the country. While several people were injured in the clash, four people died of their injuries later. [size=no report]",4,1617139438,BGD
7788753,50,BGD19213,19213,"26 March 2021",2021,1,Riots,"Violent demonstration","Police Forces of Bangladesh (2009-)",,1,15,"South Asia",Bangladesh,Chittagong,Chittagong,Hathazari,Hathazari,22.5052,91.8134,1,"United News of Bangladesh; Prothom Alo; South Asia Terrorism Portal",Other-National,"On 26 March 2021, a clash took place between police and Madrasa students as well as activists of Hefazat-e-Islam during a rally by the latter in Hathazari (Chittagong), against the visit of Indian prime minister in the country. While several people were injured in the clash, four people died of their injuries later. [size=no report]",4,1617139438,BGD
7789117,50,BGD19205,19205,"25 March 2021",2021,1,Riots,"Mob violence","Rioters (Bangladesh)","BCL: Bangladesh Chhatra League; Students (Bangladesh)",5,57,"South Asia",Bangladesh,Dhaka,Dhaka,Dhaka,Dhaka,23.7104,90.4074,1,"New Age (Bangladesh)",National,"On 25 March 2021, leaders and activists of Bangladesh Chhatra League allegedly attacked and injured a journalist at Dhaka university campus (Dhaka), while he was covering an event in the campus. [size=no report]",0,1617139438,BGD
7789117,50,BGD19205,19205,"25 March 2021",2021,1,Riots,"Mob violence","Civilians (Bangladesh)","Journalists (Bangladesh)",7,57,"South Asia",Bangladesh,Dhaka,Dhaka,Dhaka,Dhaka,23.7104,90.4074,1,"New Age (Bangladesh)",National,"On 25 March 2021, leaders and activists of Bangladesh Chhatra League allegedly attacked and injured a journalist at Dhaka university campus (Dhaka), while he was covering an event in the campus. [size=no report]",0,1617139438,BGD
7789173,50,BGD19209,19209,"25 March 2021",2021,1,Protests,"Peaceful protest","Protesters (Bangladesh)","Labour Group (Bangladesh)",6,60,"South Asia",Bangladesh,Dhaka,Dhaka,Dhamrai,Dhamrai,23.924,90.2114,1,"Prothom Alo",National,"On 25 March 2021, a group of garment workers blocked the Dhaka-Aricha highway and staged demonstration at Dhamrai (Dhaka), demanding payment of their arrear wages. [size=no report]",0,1617139439,BGD
7789178,50,BGD19206,19206,"25 March 2021",2021,1,Protests,"Protest with intervention","Protesters (Bangladesh)","PCJ: Pragatishil Chhatra Jote; Students (Bangladesh); Journalists (Bangladesh)",6,56,"South Asia",Bangladesh,Dhaka,Dhaka,Dhaka,Dhaka,23.7104,90.4074,1,"Prothom Alo",National,"On 25 March 2021, activists of BCL attacked members of Progressive Students' Alliance during their torch light rally at Dhaka University campus (Dhaka), against the Indian prime minister's visit to Bangladesh on 26 March. At least 20 people including several journalists were injured. [size=no report]",0,1617139439,BGD
7789178,50,BGD19206,19206,"25 March 2021",2021,1,Protests,"Protest with intervention","Rioters (Bangladesh)","Students (Bangladesh); BCL: Bangladesh Chhatra League",5,56,"South Asia",Bangladesh,Dhaka,Dhaka,Dhaka,Dhaka,23.7104,90.4074,1,"Prothom Alo",National,"On 25 March 2021, activists of BCL attacked members of Progressive Students' Alliance during their torch light rally at Dhaka University campus (Dhaka), against the Indian prime minister's visit to Bangladesh on 26 March. At least 20 people including several journalists were injured. [size=no report]",0,1617139439,BGD
7788748,50,BGD19207,19207,"25 March 2021",2021,1,Riots,"Violent demonstration","Rioters (Bangladesh)","Muslim Group (Bangladesh); Students (Bangladesh); BCL: Bangladesh Chhatra League",5,15,"South Asia",Bangladesh,Dhaka,Dhaka,Dhaka,"Dhaka - Motijheel",23.7363,90.4183,1,"Daily Star (Bangladesh); Prothom Alo; Dhaka Tribune; Daily Observer (Bangladesh)",National,"On 25 March 2021, a clash broke out between police and over 500 activists including Islamic preacher, activists of Students' Rights Council, Bangladesh Chhatra and Juba Adhikar Parishad and Youth Rights Council at Dhaka - Motijheel (Dhaka), during a demonstration by the latter against Indian prime minister's visit to Bangladesh on March 26-27. The demonstrators set afire wooden furniture during the clash while police arrested more than 33 of them. At least 50 people including several policemen were injured. [size=over 500]",0,1617139438,BGD
7788748,50,BGD19207,19207,"25 March 2021",2021,1,Riots,"Violent demonstration","Police Forces of Bangladesh (2009-)",,1,15,"South Asia",Bangladesh,Dhaka,Dhaka,Dhaka,"Dhaka - Motijheel",23.7363,90.4183,1,"Daily Star (Bangladesh); Prothom Alo; Dhaka Tribune; Daily Observer (Bangladesh)",National,"On 25 March 2021, a clash broke out between police and over 500 activists including Islamic preacher, activists of Students' Rights Council, Bangladesh Chhatra and Juba Adhikar Parishad and Youth Rights Council at Dhaka - Motijheel (Dhaka), during a demonstration by the latter against Indian prime minister's visit to Bangladesh on March 26-27. The demonstrators set afire wooden furniture during the clash while police arrested more than 33 of them. At least 50 people including several policemen were injured. [size=over 500]",0,1617139438,BGD
7788749,50,BGD19208,19208,"25 March 2021",2021,1,Protests,"Peaceful protest","Protesters (Bangladesh)","Muslim Group (Bangladesh)",6,60,"South Asia",Bangladesh,Dhaka,Dhaka,Dhaka,"Dhaka - Paltan",23.7362,90.4142,1,"Dhaka Tribune; New Age (Bangladesh)",National,"On 25 March 2021, few Islamist groups staged a protest rally in front of Baitul Mukarram in Dhaka - Paltan (Dhaka), protesting against the Indian prime minister's visit to Bangladesh on March 26-27. [size=few]",0,1617139438,BGD
7788750,50,BGD19210,19210,"25 March 2021",2021,1,Riots,"Mob violence","Rioters (Bangladesh)","Dayrampur Communal Group (Bangladesh)",5,55,"South Asia",Bangladesh,Rajshahi,Pabna,Santhia,Santhia,24.0532,89.5623,2,"Prothom Alo; New Age (Bangladesh)",National,"On 25 March 2021, two groups of residents clashed with each other at Dayrampur village in Santhia upazila (Pabna), over territorial dominance in the locality. One person was killed and at least nine others injured. [size=no report]",1,1617139438,BGD
7788750,50,BGD19210,19210,"25 March 2021",2021,1,Riots,"Mob violence","Rioters (Bangladesh)","Dayrampur Communal Group (Bangladesh)",5,55,"South Asia",Bangladesh,Rajshahi,Pabna,Santhia,Santhia,24.0532,89.5623,2,"Prothom Alo; New Age (Bangladesh)",National,"On 25 March 2021, two groups of residents clashed with each other at Dayrampur village in Santhia upazila (Pabna), over territorial dominance in the locality. One person was killed and at least nine others injured. [size=no report]",1,1617139438,BGD
7789115,50,BGD19180,19180,"24 March 2021",2021,1,Protests,"Peaceful protest","Protesters (Bangladesh)","LDA: Left Democratic Alliance",6,60,"South Asia",Bangladesh,Barisal,Barisal,Barisal,Barisal,22.705,90.3701,2,"New Age (Bangladesh)",National,"On 24 March 2021, activists of Left Democratic Alliance staged a rally in Barisal district (Barisal), protesting against the scheduled visit of Indian prime minister to Bangladesh. [size=no report]",0,1617139438,BGD
7789116,50,BGD19194,19194,"24 March 2021",2021,1,Protests,"Peaceful protest","Protesters (Bangladesh)","LDA: Left Democratic Alliance",6,60,"South Asia",Bangladesh,Khulna,Khulna,Khulna,Khulna,22.8097,89.5643,2,"New Age (Bangladesh)",National,"On 24 March 2021, activists of Left Democratic Alliance staged a rally in Khulna district (Khulna), protesting against the scheduled visit of Indian prime minister to Bangladesh. [size=no report]",0,1617139438,BGD
7789118,50,BGD19200,19200,"24 March 2021",2021,1,Protests,"Peaceful protest","Protesters (Bangladesh)","LDA: Left Democratic Alliance",6,60,"South Asia",Bangladesh,Rajshahi,Sirajganj,Sirajganj,Sirajganj,24.4577,89.708,2,"New Age (Bangladesh)",National,"On 24 March 2021, activists of Left Democratic Alliance staged a rally in Sirajganj district (Sirajganj), protesting against the scheduled visit of Indian prime minister to Bangladesh. [size=no report]",0,1617139438,BGD
7789119,50,BGD19183,19183,"24 March 2021",2021,1,Protests,"Peaceful protest","Protesters (Bangladesh)","LDA: Left Democratic Alliance",6,60,"South Asia",Bangladesh,Chittagong,Chittagong,Chittagong,Chittagong,22.3571,91.7823,2,"New Age (Bangladesh)",National,"On 24 March 2021, activists of Left Democratic Alliance staged a rally in Chittagong district (Chittagong), protesting against the scheduled visit of Indian prime minister to Bangladesh. [size=no report]",0,1617139438,BGD
7789122,50,BGD19193,19193,"24 March 2021",2021,1,Protests,"Peaceful protest","Protesters (Bangladesh)","LDA: Left Democratic Alliance",6,60,"South Asia",Bangladesh,Khulna,Jessore,Jessore,Jessore,23.1697,89.2137,2,"New Age (Bangladesh)",National,"On 24 March 2021, activists of Left Democratic Alliance staged a rally in Jessore district (Jessore), protesting against the scheduled visit of Indian prime minister to Bangladesh. [size=no report]",0,1617139438,BGD
7789123,50,BGD19201,19201,"24 March 2021",2021,1,Riots,"Mob violence","Rioters (Bangladesh)","AL: Bangladesh Awami League",5,55,"South Asia",Bangladesh,Rajshahi,Sirajganj,Sirajganj,Sirajganj,24.4577,89.708,2,"New Age (Bangladesh)",National,"On 24 March 2021, activists of Awami League clashed with each other at Enayetpur in Sirajganj upazila (Sirajganj), in a factional dispute over territorial supremacy. An activist was killed and 20 others were injured. [size=no report]",1,1617139438,BGD
7789123,50,BGD19201,19201,"24 March 2021",2021,1,Riots,"Mob violence","Rioters (Bangladesh)","AL: Bangladesh Awami League",5,55,"South Asia",Bangladesh,Rajshahi,Sirajganj,Sirajganj,Sirajganj,24.4577,89.708,2,"New Age (Bangladesh)",National,"On 24 March 2021, activists of Awami League clashed with each other at Enayetpur in Sirajganj upazila (Sirajganj), in a factional dispute over territorial supremacy. An activist was killed and 20 others were injured. [size=no report]",1,1617139438,BGD
7789125,50,BGD19189,19189,"24 March 2021",2021,1,Protests,"Peaceful protest","Protesters (Bangladesh)","LDA: Left Democratic Alliance",6,60,"South Asia",Bangladesh,Dhaka,Dhaka,Dhaka,"Dhaka - Paltan",23.7362,90.4142,1,"New Age (Bangladesh)",National,"On 24 March 2021, activists of Left Democratic Alliance staged a rally in front of the National Press Club in Dhaka - Paltan (Dhaka), protesting against the scheduled visit of Indian prime minister to Bangladesh. [size=no report]",0,1617139438,BGD
7789126,50,BGD19179,19179,"24 March 2021",2021,1,"Violence against civilians",Attack,"Unidentified Communal Militia (Bangladesh)",,4,47,"South Asia",Bangladesh,Rajshahi,Rajshahi,Bagha,Bagha,24.1978,88.8464,2,"New Age (Bangladesh)",National,"On 24 March 2021, a group of assailants allegedly shot at and killed a person at Choumadia Bazar of Bagha upazila (Rajshahi), over establishing territorial supremacy.",1,1617139438,BGD
7789126,50,BGD19179,19179,"24 March 2021",2021,1,"Violence against civilians",Attack,"Civilians (Bangladesh)",,7,47,"South Asia",Bangladesh,Rajshahi,Rajshahi,Bagha,Bagha,24.1978,88.8464,2,"New Age (Bangladesh)",National,"On 24 March 2021, a group of assailants allegedly shot at and killed a person at Choumadia Bazar of Bagha upazila (Rajshahi), over establishing territorial supremacy.",1,1617139438,BGD
7789127,50,BGD19185,19185,"24 March 2021",2021,1,Protests,"Peaceful protest","Protesters (Bangladesh)","CPB: Communist Party of Bangladesh",6,60,"South Asia",Bangladesh,Dhaka,Dhaka,Dhaka,Dhaka,23.7104,90.4074,1,"New Nation (Bangladesh)",National,"On 24 March 2021, members of the Communist Party of Bangladesh took out a rally at Topkhana road in Dhaka city (Dhaka), protesting against the decision to increase water price. [size=no report]",0,1617139438,BGD
7789169,50,BGD19181,19181,"24 March 2021",2021,1,Protests,"Protest with intervention","Protesters (Bangladesh)","PCJ: Pragatishil Chhatra Jote; Students (Bangladesh)",6,56,"South Asia",Bangladesh,Chittagong,Brahmanbaria,Brahmanbaria,Brahmanbaria,23.9746,91.1123,1,"Prothom Alo",National,"On 24 March 2021, activists of BCL attacked members of Progressive Students' Alliance in front of the Brahmanbaria Press Club (Brahmanbaria), during a human chain demonstration and a rally by the latter against the attack on their members in Dhaka on 23 March. [size=no report]",0,1617139439,BGD
7789169,50,BGD19181,19181,"24 March 2021",2021,1,Protests,"Protest with intervention","Rioters (Bangladesh)","Students (Bangladesh); BCL: Bangladesh Chhatra League",5,56,"South Asia",Bangladesh,Chittagong,Brahmanbaria,Brahmanbaria,Brahmanbaria,23.9746,91.1123,1,"Prothom Alo",National,"On 24 March 2021, activists of BCL attacked members of Progressive Students' Alliance in front of the Brahmanbaria Press Club (Brahmanbaria), during a human chain demonstration and a rally by the latter against the attack on their members in Dhaka on 23 March. [size=no report]",0,1617139439,BGD
7789172,50,BGD19199,19199,"24 March 2021",2021,1,Riots,"Mob violence","Rioters (Bangladesh)","Goradigha Communal Group (Bangladesh)",5,55,"South Asia",Bangladesh,Dhaka,Kishoreganj,Nikli,Singpur,24.3795,90.9935,1,"Prothom Alo",National,"On 24 March 2021, two groups of residents clashed with each other at Goradigha village in Singpur (Nikli, Kishoreganj), after a dung and straw hut (used for fuel) was run over by cattle belonging to one of the parties. A person was killed and at least 10 others were injured. [size=no report]",1,1617139439,BGD
7789172,50,BGD19199,19199,"24 March 2021",2021,1,Riots,"Mob violence","Rioters (Bangladesh)","Goradigha Communal Group (Bangladesh)",5,55,"South Asia",Bangladesh,Dhaka,Kishoreganj,Nikli,Singpur,24.3795,90.9935,1,"Prothom Alo",National,"On 24 March 2021, two groups of residents clashed with each other at Goradigha village in Singpur (Nikli, Kishoreganj), after a dung and straw hut (used for fuel) was run over by cattle belonging to one of the parties. A person was killed and at least 10 others were injured. [size=no report]",1,1617139439,BGD
7789176,50,BGD19190,19190,"24 March 2021",2021,1,Protests,"Peaceful protest","Protesters (Bangladesh)",,6,60,"South Asia",Bangladesh,Rangpur,Nilphamari,Dimla,Dimla,26.1446,88.9423,2,"Prothom Alo",National,"On 24 March 2021, activists under the aegis of Teesta Bachao Nadi Bachao Sangram Parishad staged a demonstration on both banks of the Teesta River in Dimla Upazila (Nilphamari), demanding speedy implementation of the Teesta Master Plan and completion of Teesta agreement with India among others. [size=no report]",0,1617139439,BGD
7789177,50,BGD19197,19197,"24 March 2021",2021,1,Protests,"Peaceful protest","Protesters (Bangladesh)","WPB: Workers Party of Bangladesh; Hindu Group (Bangladesh)",6,60,"South Asia",Bangladesh,Rajshahi,Rajshahi,Rajshahi,Rajshahi,24.374,88.6011,1,"Prothom Alo",National,"On 24 March 2021, members of Rajshahi District and Metropolitan Committee of the Workers Party of Bangladesh staged a protest in the city (Rajshahi) against the communal attack inflicted on Hindu community in Sunamganj on 17 March. [size=no report]",0,1617139439,BGD
7789181,50,BGD19182,19182,"24 March 2021",2021,1,Riots,"Mob violence","Rioters (Bangladesh)","AL: Bangladesh Awami League",5,55,"South Asia",Bangladesh,Rajshahi,Sirajganj,Chauhali,Chauhali,24.2,89.75,2,"Prothom Alo",National,"On 24 March 2021, two factions of Awami League vandalized motorcycles and exploded a cocktail during a clash with each other at Sadia Chandpur Union in Chauhali upazila (Sirajganj) during a party conference over the post of general secretary. A pedestrian was killed after being stabbed in the clash while at least 10 others were injured. [size=no report]",1,1617139439,BGD
7789181,50,BGD19182,19182,"24 March 2021",2021,1,Riots,"Mob violence","Rioters (Bangladesh)","AL: Bangladesh Awami League",5,55,"South Asia",Bangladesh,Rajshahi,Sirajganj,Chauhali,Chauhali,24.2,89.75,2,"Prothom Alo",National,"On 24 March 2021, two factions of Awami League vandalized motorcycles and exploded a cocktail during a clash with each other at Sadia Chandpur Union in Chauhali upazila (Sirajganj) during a party conference over the post of general secretary. A pedestrian was killed after being stabbed in the clash while at least 10 others were injured. [size=no report]",1,1617139439,BGD
7789186,50,BGD19192,19192,"24 March 2021",2021,1,Protests,"Peaceful protest","Protesters (Bangladesh)","Teachers (Bangladesh)",6,60,"South Asia",Bangladesh,Rangpur,Rangpur,Gangachhara,Gangachara,25.8482,89.2284,2,"Prothom Alo",National,"On 24 March 2021, activists and university teachers under the aegis of Teesta Bachao Nadi Bachao Sangram Parishad staged a demonstration at Mahipur area of Gangachara Upazila (Gangachhara), demanding speedy implementation of the Teesta Master Plan and completion of Teesta agreement with India among others. [size=no report]",0,1617139439,BGD
7789187,50,BGD19184,19184,"24 March 2021",2021,1,Riots,"Mob violence","Rioters (Bangladesh)","Jubo League",5,57,"South Asia",Bangladesh,Khulna,Chuadanga,Chuadanga,Chuadanga,23.643,88.8529,1,"Prothom Alo",National,"On 24 March 2021, activists of Jubo League assaulted and killed an Awami League leader in Chuadanga (Chuadanga), in a dispute over territorial dominance. 11 Jubo League activists were accused in the case. [size=no report]",1,1617139439,BGD
7789187,50,BGD19184,19184,"24 March 2021",2021,1,Riots,"Mob violence","Civilians (Bangladesh)","AL: Bangladesh Awami League",7,57,"South Asia",Bangladesh,Khulna,Chuadanga,Chuadanga,Chuadanga,23.643,88.8529,1,"Prothom Alo",National,"On 24 March 2021, activists of Jubo League assaulted and killed an Awami League leader in Chuadanga (Chuadanga), in a dispute over territorial dominance. 11 Jubo League activists were accused in the case. [size=no report]",1,1617139439,BGD
7789188,50,BGD19196,19196,"24 March 2021",2021,1,Protests,"Peaceful protest","Protesters (Bangladesh)",,6,60,"South Asia",Bangladesh,Rangpur,Rangpur,Pirgachha,Pirgachha,25.6569,89.4309,2,"Prothom Alo",National,"On 24 March 2021, activists under the aegis of Teesta Bachao Nadi Bachao Sangram Parishad staged a demonstration at Tarabazar in Pirgachha upazila (Rangpur), demanding speedy implementation of the Teesta Master Plan and completion of Teesta agreement with India among others. [size=no report]",0,1617139439,BGD
7789189,50,BGD19203,19203,"24 March 2021",2021,1,Protests,"Peaceful protest","Protesters (Bangladesh)",,6,60,"South Asia",Bangladesh,Rangpur,Gaibandha,Sundarganj,Sundarganj,25.568,89.5222,2,"Prothom Alo",National,"On 24 March 2021, activists under the aegis of Teesta Bachao Nadi Bachao Sangram Parishad staged a demonstration on both banks of the Teesta River at Haripur Ghat of Sundarganj Upazila (Gaibandha), demanding speedy implementation of the Teesta Master Plan and completion of Teesta agreement with India among others. [size=no report]",0,1617139439,BGD
7789192,50,BGD19202,19202,"24 March 2021",2021,1,Protests,"Peaceful protest","Protesters (Bangladesh)","JCD: Bangladesh Jatiotabadi Chatra Dal; Students (Bangladesh)",6,60,"South Asia",Bangladesh,Sylhet,Sunamganj,Sunamganj,Sunamganj,25.0688,91.4024,1,"Prothom Alo",National,"On 24 March 2021, leaders and activists of Chatra Dal (JCD) staged a rally in Sunamganj city (Sunamganj), protesting the filing of a case against a BNP acting chairman under the Digital Security Act in the city. [size=no report]",0,1617139439,BGD
7788741,50,BGD19186,19186,"24 March 2021",2021,1,Protests,"Peaceful protest","Protesters (Bangladesh)","Students (Bangladesh)",6,60,"South Asia",Bangladesh,Dhaka,Dhaka,Dhaka,Dhaka,23.7104,90.4074,1,"New Age (Bangladesh); New Nation (Bangladesh)",National,"On 24 March 2021, members of Bangladesh Chhatra Odhikar Parishad burnt effigy of Indian prime minister and took out a rally in Dhaka University campus and in the city (Dhaka), protesting against the scheduled visit of Indian prime minister to Bangladesh. [size=no report]",0,1617139438,BGD
7788742,50,BGD19187,19187,"24 March 2021",2021,1,"Violence against civilians",Attack,"AL: Bangladesh Awami League",,3,37,"South Asia",Bangladesh,Dhaka,Dhaka,Dhaka,"Dhaka - Dakshinkhan",23.8833,90.45,2,"Prothom Alo; New Age (Bangladesh)",National,"On 24 March 2021, an Awami League leader shot at and killed a local trader in Dhaka - Dakshinkhan (Dhaka), during an argument over extortion by the former.",1,1617139438,BGD
7788742,50,BGD19187,19187,"24 March 2021",2021,1,"Violence against civilians",Attack,"Civilians (Bangladesh)","Labour Group (Bangladesh)",7,37,"South Asia",Bangladesh,Dhaka,Dhaka,Dhaka,"Dhaka - Dakshinkhan",23.8833,90.45,2,"Prothom Alo; New Age (Bangladesh)",National,"On 24 March 2021, an Awami League leader shot at and killed a local trader in Dhaka - Dakshinkhan (Dhaka), during an argument over extortion by the former.",1,1617139438,BGD
7788743,50,BGD19188,19188,"24 March 2021",2021,1,Riots,"Violent demonstration","Rioters (Bangladesh)",,5,57,"South Asia",Bangladesh,Dhaka,Dhaka,Dhaka,"Dhaka - Dakshinkhan",23.8833,90.45,1,"Prothom Alo; New Age (Bangladesh)",National,"On 24 March 2021, local residents set afire a car belonging to an Awami League leader and staged demonstration at Dhaka - Dakshinkhan (Dhaka), after the leader allegedly murdered a person in the locality. [size=no report]",0,1617139438,BGD
7788743,50,BGD19188,19188,"24 March 2021",2021,1,Riots,"Violent demonstration","Civilians (Bangladesh)","AL: Bangladesh Awami League",7,57,"South Asia",Bangladesh,Dhaka,Dhaka,Dhaka,"Dhaka - Dakshinkhan",23.8833,90.45,1,"Prothom Alo; New Age (Bangladesh)",National,"On 24 March 2021, local residents set afire a car belonging to an Awami League leader and staged demonstration at Dhaka - Dakshinkhan (Dhaka), after the leader allegedly murdered a person in the locality. [size=no report]",0,1617139438,BGD
7788745,50,BGD19195,19195,"24 March 2021",2021,1,Riots,"Mob violence","Rioters (Bangladesh)","Vigilante Group (Bangladesh)",5,57,"South Asia",Bangladesh,Dhaka,Munshiganj,Munshiganj,Munshiganj,23.5517,90.5345,1,"New Nation (Bangladesh); New Age (Bangladesh); Independent (Bangladesh)",National,"On 24 March 2021, a group of people attacked two youths with sharp weapons during an arbitration programme at Uttar Islampur in Munshiganj district town (Munshiganj) over an issue of stalking a girl in the locality. The victims died of their injuries later. [size=no report]",2,1617139438,BGD
7788745,50,BGD19195,19195,"24 March 2021",2021,1,Riots,"Mob violence","Civilians (Bangladesh)",,7,57,"South Asia",Bangladesh,Dhaka,Munshiganj,Munshiganj,Munshiganj,23.5517,90.5345,1,"New Nation (Bangladesh); New Age (Bangladesh); Independent (Bangladesh)",National,"On 24 March 2021, a group of people attacked two youths with sharp weapons during an arbitration programme at Uttar Islampur in Munshiganj district town (Munshiganj) over an issue of stalking a girl in the locality. The victims died of their injuries later. [size=no report]",2,1617139438,BGD
7788746,50,BGD19198,19198,"24 March 2021",2021,1,Protests,"Protest with intervention","Protesters (Bangladesh)","LDA: Left Democratic Alliance; SSF: Socialist Students' Front; Students (Bangladesh); JSD: Jatiya Samajtantrik Dal",6,16,"South Asia",Bangladesh,Rajshahi,Rajshahi,Rajshahi,Rajshahi,24.374,88.6011,1,"New Age (Bangladesh); Prothom Alo",National,"On 24 March 2021, activists of Left Democratic Alliance, Samajtantrik Chhatra Front and BSD, staged a human chain demonstration in Rajshahi University campus (Rajshahi), protesting against the scheduled visit of Indian prime minister to Bangladesh. Police intervened and detained 10 protesters while several others were allegedly injured when the latter used force. [size=no report]",0,1617139438,BGD
7788746,50,BGD19198,19198,"24 March 2021",2021,1,Protests,"Protest with intervention","Police Forces of Bangladesh (2009-)",,1,16,"South Asia",Bangladesh,Rajshahi,Rajshahi,Rajshahi,Rajshahi,24.374,88.6011,1,"New Age (Bangladesh); Prothom Alo",National,"On 24 March 2021, activists of Left Democratic Alliance, Samajtantrik Chhatra Front and BSD, staged a human chain demonstration in Rajshahi University campus (Rajshahi), protesting against the scheduled visit of Indian prime minister to Bangladesh. Police intervened and detained 10 protesters while several others were allegedly injured when the latter used force. [size=no report]",0,1617139438,BGD
7788747,50,BGD19204,19204,"24 March 2021",2021,1,Protests,"Protest with intervention","Protesters (Bangladesh)","LDA: Left Democratic Alliance",6,16,"South Asia",Bangladesh,Sylhet,Sylhet,Sylhet,Sylhet,24.899,91.872,1,"New Age (Bangladesh); Prothom Alo",National,"On 24 March 2021, activists of Left Democratic Alliance took out a rally near Central Shaheed Minar at Sylhet city (Sylhet), protesting against the scheduled visit of Indian prime minister to Bangladesh. Police intervened and arrested seven protesters while several others were allegedly injured when the latter used force. [size=no report]",0,1617139438,BGD
7788747,50,BGD19204,19204,"24 March 2021",2021,1,Protests,"Protest with intervention","Police Forces of Bangladesh (2009-)",,1,16,"South Asia",Bangladesh,Sylhet,Sylhet,Sylhet,Sylhet,24.899,91.872,1,"New Age (Bangladesh); Prothom Alo",National,"On 24 March 2021, activists of Left Democratic Alliance took out a rally near Central Shaheed Minar at Sylhet city (Sylhet), protesting against the scheduled visit of Indian prime minister to Bangladesh. Police intervened and arrested seven protesters while several others were allegedly injured when the latter used force. [size=no report]",0,1617139438,BGD
7789336,50,BGD19178,19178,"23 March 2021",2021,1,Riots,"Mob violence","Rioters (Bangladesh)","Sirajdikhan Communal Group (Bangladesh)",5,57,"South Asia",Bangladesh,Dhaka,Munshiganj,Sirajdikhan,Sirajdikhan,23.6,90.39,2,"United News of Bangladesh",National,"On 23 March 2021, a group of assailants attacked and injured a person in Sirajdikhan upazila (Munshiganj), over a land dispute. While the assailants vandalized and set afire his house, the victim died of his injuries later. [size=no report]",1,1617139439,BGD
